id,machine_id,timestamp,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,tool_wear_hours,target,failure_type
272,M_H_08,2024-01-02 17:00:00+00,H,304.20,313.50,1546,41.40,58,33,0,No Failure
273,M_H_09,2024-01-01 08:00:00+00,H,298.90,309.30,1375,42.70,58,0,0,No Failure
274,M_H_09,2024-01-01 09:00:00+00,H,300.60,310.50,1454,51.20,58,1,0,No Failure
275,M_H_09,2024-01-01 10:00:00+00,H,298.00,309.40,1562,38.10,58,2,0,No Failure
276,M_H_09,2024-01-01 11:00:00+00,H,301.50,310.80,1474,38.70,58,3,0,No Failure
277,M_H_09,2024-01-01 12:00:00+00,H,300.50,311.40,1679,27.50,59,4,0,No Failure
278,M_H_09,2024-01-01 13:00:00+00,H,299.20,308.40,1388,53.20,59,5,0,No Failure
279,M_H_09,2024-01-01 14:00:00+00,H,298.50,309.40,2011,21.00,59,6,0,No Failure
280,M_H_09,2024-01-01 15:00:00+00,H,301.20,310.90,1798,22.30,59,7,0,No Failure
281,M_H_09,2024-01-01 16:00:00+00,H,301.30,310.60,1605,32.50,59,8,0,No Failure
282,M_H_09,2024-01-01 17:00:00+00,H,300.30,309.50,1438,44.00,59,9,0,No Failure
283,M_H_09,2024-01-01 18:00:00+00,H,295.60,306.30,1509,35.80,60,10,0,No Failure
284,M_H_09,2024-01-01 19:00:00+00,H,300.20,311.60,1496,41.10,60,11,0,No Failure
285,M_H_09,2024-01-01 20:00:00+00,H,298.10,309.00,1438,41.40,60,12,0,No Failure
286,M_H_09,2024-01-01 21:00:00+00,H,298.10,309.90,1686,29.10,60,13,0,No Failure
287,M_H_09,2024-01-01 22:00:00+00,H,300.30,311.70,1432,47.70,61,14,0,No Failure
288,M_H_09,2024-01-01 23:00:00+00,H,302.20,310.90,1522,35.90,61,15,0,No Failure
289,M_H_09,2024-01-02 00:00:00+00,H,298.20,308.80,1470,43.30,61,16,0,No Failure
290,M_H_09,2024-01-02 01:00:00+00,H,300.20,309.60,1442,49.20,61,17,0,No Failure
291,M_H_09,2024-01-02 02:00:00+00,H,300.50,309.50,1635,34.20,62,18,0,No Failure
292,M_H_09,2024-01-02 03:00:00+00,H,299.70,309.20,1554,41.60,62,19,0,No Failure
293,M_H_09,2024-01-02 04:00:00+00,H,300.70,312.20,1335,49.00,62,20,0,No Failure
294,M_H_09,2024-01-02 05:00:00+00,H,303.40,312.30,1522,42.10,62,21,0,No Failure
295,M_H_09,2024-01-02 06:00:00+00,H,302.60,310.40,1649,30.10,62,22,0,No Failure
296,M_H_09,2024-01-02 07:00:00+00,H,296.40,307.50,1556,38.00,62,23,0,No Failure
297,M_H_09,2024-01-02 08:00:00+00,H,299.60,310.10,1531,36.80,62,24,0,No Failure
298,M_H_09,2024-01-02 09:00:00+00,H,299.40,309.00,1415,51.70,62,25,0,No Failure
299,M_H_09,2024-01-02 10:00:00+00,H,300.20,309.30,1506,35.60,63,26,0,No Failure
300,M_H_09,2024-01-02 11:00:00+00,H,297.40,308.50,1469,45.10,63,27,0,No Failure
301,M_H_09,2024-01-02 12:00:00+00,H,296.90,307.90,1557,36.50,63,28,0,No Failure
302,M_H_09,2024-01-02 13:00:00+00,H,297.70,307.60,1538,38.30,63,29,0,No Failure
303,M_H_09,2024-01-02 14:00:00+00,H,300.10,310.10,1426,42.70,64,30,0,No Failure
304,M_H_09,2024-01-02 15:00:00+00,H,296.50,307.40,1432,49.20,64,31,0,No Failure
305,M_H_09,2024-01-02 16:00:00+00,H,301.20,310.70,1656,26.20,64,32,0,No Failure
306,M_H_09,2024-01-02 17:00:00+00,H,300.70,310.20,1877,24.80,64,33,0,No Failure
307,M_H_10,2024-01-01 08:00:00+00,H,304.10,313.40,1696,29.60,65,0,0,No Failure
308,M_H_10,2024-01-01 09:00:00+00,H,301.30,310.40,1538,38.40,65,1,0,No Failure
309,M_H_10,2024-01-01 10:00:00+00,H,298.00,309.10,1557,36.40,65,2,0,No Failure
310,M_H_10,2024-01-01 11:00:00+00,H,298.10,309.50,1530,40.20,65,3,0,No Failure
311,M_H_10,2024-01-01 12:00:00+00,H,298.80,309.80,1563,38.80,65,4,0,No Failure
312,M_H_10,2024-01-01 13:00:00+00,H,302.70,312.00,1484,41.50,65,5,0,No Failure
313,M_H_10,2024-01-01 14:00:00+00,H,298.60,309.70,1463,39.10,66,6,0,No Failure
314,M_H_10,2024-01-01 15:00:00+00,H,303.70,311.90,1332,52.70,66,7,1,Heat Dissipation Failure
315,M_H_10,2024-01-01 16:00:00+00,H,300.40,309.60,1416,43.30,66,8,0,No Failure
316,M_H_10,2024-01-01 17:00:00+00,H,298.80,309.90,1466,44.60,66,9,0,No Failure
317,M_H_10,2024-01-01 18:00:00+00,H,300.70,311.30,1374,53.10,66,10,0,No Failure
318,M_H_10,2024-01-01 19:00:00+00,H,301.00,311.30,1597,39.20,66,11,0,No Failure
319,M_H_10,2024-01-01 20:00:00+00,H,299.30,308.60,1520,41.40,67,12,0,No Failure
320,M_H_10,2024-01-01 21:00:00+00,H,299.50,310.80,1600,32.40,67,13,0,No Failure
321,M_H_10,2024-01-01 22:00:00+00,H,301.10,310.60,1388,58.50,68,14,0,No Failure
322,M_H_10,2024-01-01 23:00:00+00,H,298.20,310.00,1433,44.20,68,15,0,No Failure
323,M_H_10,2024-01-02 00:00:00+00,H,299.00,310.20,1637,38.00,68,16,0,No Failure
324,M_H_10,2024-01-02 01:00:00+00,H,300.20,309.30,1342,48.70,68,17,0,No Failure
325,M_H_10,2024-01-02 02:00:00+00,H,300.90,310.40,1457,43.80,69,18,0,No Failure
326,M_H_10,2024-01-02 03:00:00+00,H,301.20,310.60,1352,52.00,69,19,0,No Failure
327,M_H_10,2024-01-02 04:00:00+00,H,299.00,310.30,1658,27.60,69,20,0,No Failure
328,M_H_10,2024-01-02 05:00:00+00,H,295.60,306.20,1414,42.50,69,21,0,No Failure
329,M_H_10,2024-01-02 06:00:00+00,H,300.00,309.50,1781,24.90,70,22,0,No Failure
330,M_H_10,2024-01-02 07:00:00+00,H,302.20,311.40,1625,35.40,70,23,0,No Failure
331,M_H_10,2024-01-02 08:00:00+00,H,302.40,311.60,1544,39.10,70,24,0,No Failure
332,M_H_10,2024-01-02 09:00:00+00,H,301.80,311.20,1451,39.40,70,25,0,No Failure
333,M_H_10,2024-01-02 10:00:00+00,H,298.00,308.00,1479,50.70,70,26,0,No Failure
334,M_H_10,2024-01-02 11:00:00+00,H,299.30,309.00,1508,35.00,70,27,0,No Failure
335,M_H_10,2024-01-02 12:00:00+00,H,301.20,310.90,1598,35.90,71,28,0,No Failure
336,M_H_10,2024-01-02 13:00:00+00,H,301.70,310.10,1660,29.30,72,29,0,No Failure
337,M_H_10,2024-01-02 14:00:00+00,H,298.10,309.30,1332,51.00,72,30,0,No Failure
338,M_H_10,2024-01-02 15:00:00+00,H,301.50,310.70,1599,40.40,72,31,0,No Failure
339,M_H_10,2024-01-02 16:00:00+00,H,302.30,311.10,1543,37.50,73,32,0,No Failure
340,M_H_10,2024-01-02 17:00:00+00,H,299.00,310.40,1677,30.80,73,33,0,No Failure
341,M_H_11,2024-01-01 08:00:00+00,H,298.70,309.60,1755,26.90,73,0,0,No Failure
342,M_H_11,2024-01-01 09:00:00+00,H,300.20,311.50,1426,44.30,73,1,0,No Failure
343,M_H_11,2024-01-01 10:00:00+00,H,298.00,308.80,1411,53.80,73,2,0,No Failure
344,M_H_11,2024-01-01 11:00:00+00,H,303.50,311.50,1629,33.50,73,3,0,No Failure
345,M_H_11,2024-01-01 12:00:00+00,H,297.50,308.70,1416,39.20,74,4,0,No Failure
346,M_H_11,2024-01-01 13:00:00+00,H,298.70,309.70,1697,29.80,74,5,0,No Failure
347,M_H_11,2024-01-01 14:00:00+00,H,302.30,311.60,1441,53.90,74,6,0,No Failure
348,M_H_11,2024-01-01 15:00:00+00,H,302.60,310.40,1614,36.00,74,7,0,No Failure
349,M_H_11,2024-01-01 16:00:00+00,H,300.70,312.40,1457,47.20,74,8,0,No Failure
350,M_H_11,2024-01-01 17:00:00+00,H,298.90,308.80,1621,32.70,75,9,0,No Failure
351,M_H_11,2024-01-01 18:00:00+00,H,298.30,308.20,1534,33.20,75,10,0,No Failure
352,M_H_11,2024-01-01 19:00:00+00,H,296.40,307.30,1540,37.40,75,11,0,No Failure
353,M_H_11,2024-01-01 20:00:00+00,H,300.10,311.40,1485,40.40,75,12,0,No Failure
354,M_H_11,2024-01-01 21:00:00+00,H,296.40,307.50,1596,35.10,75,13,0,No Failure
355,M_H_11,2024-01-01 22:00:00+00,H,298.20,308.40,1398,51.80,76,14,0,No Failure
356,M_H_11,2024-01-01 23:00:00+00,H,297.40,309.30,1365,52.40,76,15,0,No Failure
357,M_H_11,2024-01-02 00:00:00+00,H,300.40,309.90,1513,38.70,76,16,0,No Failure
358,M_H_11,2024-01-02 01:00:00+00,H,295.60,306.20,1632,32.20,76,17,0,No Failure
359,M_H_11,2024-01-02 02:00:00+00,H,297.70,308.40,1418,51.90,77,18,0,No Failure
360,M_H_11,2024-01-02 03:00:00+00,H,300.90,311.30,1295,58.90,77,19,0,No Failure
361,M_H_11,2024-01-02 04:00:00+00,H,299.10,309.40,1811,24.60,77,20,0,No Failure
362,M_H_11,2024-01-02 05:00:00+00,H,300.60,310.60,1830,26.20,78,21,0,No Failure
363,M_H_11,2024-01-02 06:00:00+00,H,300.50,311.60,1351,53.50,78,22,0,No Failure
364,M_H_11,2024-01-02 07:00:00+00,H,299.20,308.70,1375,55.10,78,23,0,No Failure
365,M_H_11,2024-01-02 08:00:00+00,H,301.20,310.50,1505,43.60,78,24,0,No Failure
366,M_H_11,2024-01-02 09:00:00+00,H,298.80,310.30,1708,27.10,78,25,0,No Failure
367,M_H_11,2024-01-02 10:00:00+00,H,300.60,309.50,1495,36.50,79,26,0,No Failure
368,M_H_11,2024-01-02 11:00:00+00,H,302.60,310.30,1721,27.40,79,27,0,No Failure
369,M_H_11,2024-01-02 12:00:00+00,H,298.90,308.70,1353,48.10,79,28,0,No Failure
370,M_H_11,2024-01-02 13:00:00+00,H,297.00,308.10,1410,47.60,79,29,0,No Failure
371,M_H_11,2024-01-02 14:00:00+00,H,296.90,307.90,1547,32.60,79,30,0,No Failure
372,M_H_11,2024-01-02 15:00:00+00,H,297.60,308.30,1640,30.90,79,31,0,No Failure
373,M_H_11,2024-01-02 16:00:00+00,H,303.50,311.60,1466,47.00,80,32,0,No Failure
374,M_H_11,2024-01-02 17:00:00+00,H,303.50,312.00,1397,52.90,80,33,0,No Failure
375,M_H_12,2024-01-01 08:00:00+00,H,300.70,312.30,1670,27.30,81,0,0,No Failure
376,M_H_12,2024-01-01 09:00:00+00,H,302.40,311.50,1540,43.70,81,1,0,No Failure
377,M_H_12,2024-01-01 10:00:00+00,H,299.40,309.10,1373,44.10,81,2,0,No Failure
378,M_H_12,2024-01-01 11:00:00+00,H,300.40,309.90,2563,12.80,81,3,1,Power Failure
379,M_H_12,2024-01-01 12:00:00+00,H,298.20,308.40,1678,34.60,81,4,0,No Failure
380,M_H_12,2024-01-01 13:00:00+00,H,300.00,309.50,1735,28.90,82,5,0,No Failure
381,M_H_12,2024-01-01 14:00:00+00,H,302.20,311.60,1594,36.80,82,6,0,No Failure
382,M_H_12,2024-01-01 15:00:00+00,H,299.30,308.70,1408,44.40,82,7,0,No Failure
383,M_H_12,2024-01-01 16:00:00+00,H,298.60,309.50,1420,50.40,82,8,0,No Failure
384,M_H_12,2024-01-01 17:00:00+00,H,298.10,308.90,1388,53.50,83,9,0,No Failure
385,M_H_12,2024-01-01 18:00:00+00,H,301.40,310.70,1516,36.40,83,10,0,No Failure
386,M_H_12,2024-01-01 19:00:00+00,H,297.40,309.30,1516,43.00,83,11,0,No Failure
387,M_H_12,2024-01-01 20:00:00+00,H,298.30,308.10,2636,12.80,84,12,0,No Failure
388,M_H_12,2024-01-01 21:00:00+00,H,303.50,312.80,1404,55.80,84,13,0,No Failure
389,M_H_12,2024-01-01 22:00:00+00,H,297.50,308.60,1440,46.10,84,14,0,No Failure
390,M_H_12,2024-01-01 23:00:00+00,H,298.70,308.60,1499,43.50,84,15,0,No Failure
391,M_H_12,2024-01-02 00:00:00+00,H,298.30,309.50,1521,37.10,84,16,0,No Failure
392,M_H_12,2024-01-02 01:00:00+00,H,298.10,307.60,1542,37.10,84,17,0,No Failure
393,M_H_12,2024-01-02 02:00:00+00,H,303.60,311.70,1476,40.10,85,18,0,No Failure
394,M_H_12,2024-01-02 03:00:00+00,H,303.40,312.20,1554,36.80,85,19,0,No Failure
395,M_H_12,2024-01-02 04:00:00+00,H,298.30,310.10,1509,37.60,85,20,0,No Failure
396,M_H_12,2024-01-02 05:00:00+00,H,298.70,309.80,1422,40.70,85,21,0,No Failure
397,M_H_12,2024-01-02 06:00:00+00,H,297.60,308.60,1463,46.70,85,22,0,No Failure
398,M_H_12,2024-01-02 07:00:00+00,H,301.90,310.80,1455,42.70,85,23,0,No Failure
399,M_H_12,2024-01-02 08:00:00+00,H,298.80,308.50,1359,47.60,85,24,0,No Failure
400,M_H_12,2024-01-02 09:00:00+00,H,300.10,311.60,1674,29.60,85,25,0,No Failure
401,M_H_12,2024-01-02 10:00:00+00,H,299.10,310.40,1405,53.60,86,26,0,No Failure
402,M_H_12,2024-01-02 11:00:00+00,H,301.00,310.40,1512,44.90,86,27,0,No Failure
403,M_H_12,2024-01-02 12:00:00+00,H,302.30,311.40,1372,46.00,86,28,0,No Failure
404,M_H_12,2024-01-02 13:00:00+00,H,300.70,312.30,1446,45.40,86,29,0,No Failure
405,M_H_12,2024-01-02 14:00:00+00,H,299.70,309.50,1375,46.80,86,30,0,No Failure
406,M_H_12,2024-01-02 15:00:00+00,H,300.10,311.40,1518,46.90,87,31,0,No Failure
407,M_H_12,2024-01-02 16:00:00+00,H,300.60,311.70,1427,44.60,87,32,0,No Failure
408,M_H_12,2024-01-02 17:00:00+00,H,302.60,310.20,1873,21.30,87,33,0,No Failure
409,M_H_13,2024-01-01 08:00:00+00,H,299.70,309.20,1302,55.50,87,0,0,No Failure
410,M_H_13,2024-01-01 09:00:00+00,H,297.70,308.90,1479,40.90,87,1,0,No Failure
411,M_H_13,2024-01-01 10:00:00+00,H,303.60,311.90,1544,37.10,88,2,0,No Failure
412,M_H_13,2024-01-01 11:00:00+00,H,296.90,308.00,1318,53.50,88,3,0,No Failure
413,M_H_13,2024-01-01 12:00:00+00,H,300.20,311.50,1454,42.80,88,4,0,No Failure
414,M_H_13,2024-01-01 13:00:00+00,H,298.00,309.20,1520,37.90,89,5,0,No Failure
415,M_H_13,2024-01-01 14:00:00+00,H,303.00,312.50,1698,30.00,89,6,0,No Failure
416,M_H_13,2024-01-01 15:00:00+00,H,300.00,309.60,1629,32.30,89,7,0,No Failure
417,M_H_13,2024-01-01 16:00:00+00,H,298.30,309.50,1427,54.30,89,8,0,No Failure
418,M_H_13,2024-01-01 17:00:00+00,H,302.20,311.10,1553,34.10,89,9,0,No Failure
419,M_H_13,2024-01-01 18:00:00+00,H,300.60,310.00,1419,42.40,90,10,0,No Failure
420,M_H_13,2024-01-01 19:00:00+00,H,301.20,312.40,1395,47.80,90,11,0,No Failure
421,M_H_13,2024-01-01 20:00:00+00,H,300.90,311.20,1518,35.00,90,12,0,No Failure
422,M_H_13,2024-01-01 21:00:00+00,H,297.30,308.40,1864,23.10,90,13,0,No Failure
423,M_H_13,2024-01-01 22:00:00+00,H,299.10,308.80,1553,32.60,90,14,0,No Failure
424,M_H_13,2024-01-01 23:00:00+00,H,297.70,308.40,1288,49.50,91,15,0,No Failure
425,M_H_13,2024-01-02 00:00:00+00,H,296.60,307.70,1654,31.00,91,16,0,No Failure
426,M_H_13,2024-01-02 01:00:00+00,H,298.30,308.60,1432,49.50,91,17,0,No Failure
427,M_H_13,2024-01-02 02:00:00+00,H,300.60,310.50,1519,37.00,91,18,0,No Failure
428,M_H_13,2024-01-02 03:00:00+00,H,299.40,308.90,1762,29.30,91,19,0,No Failure
429,M_H_13,2024-01-02 04:00:00+00,H,304.00,313.10,1388,53.20,91,20,0,No Failure
430,M_H_13,2024-01-02 05:00:00+00,H,304.20,313.50,1627,32.20,91,21,0,No Failure
431,M_H_13,2024-01-02 06:00:00+00,H,298.50,309.60,1579,33.50,91,22,0,No Failure
432,M_H_13,2024-01-02 07:00:00+00,H,302.90,311.20,2102,17.80,91,23,0,No Failure
433,M_H_13,2024-01-02 08:00:00+00,H,297.90,307.70,1618,35.90,92,24,0,No Failure
434,M_H_13,2024-01-02 09:00:00+00,H,300.60,311.70,1535,33.30,92,25,0,No Failure
435,M_H_13,2024-01-02 10:00:00+00,H,300.50,309.40,1360,46.20,93,26,0,No Failure
436,M_H_13,2024-01-02 11:00:00+00,H,297.90,307.90,1406,58.50,93,27,0,No Failure
437,M_H_13,2024-01-02 12:00:00+00,H,301.10,310.60,1782,24.90,93,28,0,No Failure
438,M_H_13,2024-01-02 13:00:00+00,H,297.30,308.70,1569,33.90,93,29,0,No Failure
439,M_H_13,2024-01-02 14:00:00+00,H,296.40,307.50,1403,52.80,94,30,0,No Failure
440,M_H_13,2024-01-02 15:00:00+00,H,298.70,309.70,1565,39.30,94,31,0,No Failure
441,M_H_13,2024-01-02 16:00:00+00,H,298.60,309.60,1593,33.30,95,32,0,No Failure
442,M_H_13,2024-01-02 17:00:00+00,H,299.20,308.90,1712,26.40,95,33,0,No Failure
443,M_H_14,2024-01-01 08:00:00+00,H,300.80,311.20,2237,17.00,95,0,0,No Failure
444,M_H_14,2024-01-01 09:00:00+00,H,301.60,309.90,1423,53.60,95,1,0,No Failure
445,M_H_14,2024-01-01 10:00:00+00,H,301.60,311.20,1395,46.80,95,2,0,No Failure
446,M_H_14,2024-01-01 11:00:00+00,H,302.20,311.10,1476,39.60,96,3,0,No Failure
447,M_H_14,2024-01-01 12:00:00+00,H,304.00,313.20,1517,43.10,96,4,0,No Failure
448,M_H_14,2024-01-01 13:00:00+00,H,299.10,310.10,1429,42.90,96,5,0,No Failure
449,M_H_14,2024-01-01 14:00:00+00,H,297.70,308.80,1469,43.70,96,6,0,No Failure
450,M_H_14,2024-01-01 15:00:00+00,H,297.70,308.40,1738,27.70,96,7,0,No Failure
451,M_H_14,2024-01-01 16:00:00+00,H,299.30,308.90,1429,43.00,96,8,0,No Failure
452,M_H_14,2024-01-01 17:00:00+00,H,301.40,310.70,1536,44.40,96,9,0,No Failure
453,M_H_14,2024-01-01 18:00:00+00,H,300.60,310.00,1483,44.00,97,10,0,No Failure
454,M_H_14,2024-01-01 19:00:00+00,H,297.90,307.70,1464,43.20,97,11,0,No Failure
455,M_H_14,2024-01-01 20:00:00+00,H,300.50,311.60,1476,41.70,97,12,0,No Failure
456,M_H_14,2024-01-01 21:00:00+00,H,300.30,311.60,1801,23.60,97,13,0,No Failure
457,M_H_14,2024-01-01 22:00:00+00,H,297.70,308.80,1404,50.30,97,14,0,No Failure
458,M_H_14,2024-01-01 23:00:00+00,H,298.50,309.40,1573,36.00,97,15,0,No Failure
459,M_H_14,2024-01-02 00:00:00+00,H,297.00,308.10,2540,13.30,98,16,0,No Failure
460,M_H_14,2024-01-02 01:00:00+00,H,297.20,308.60,1486,46.60,98,17,0,No Failure
461,M_H_14,2024-01-02 02:00:00+00,H,299.00,308.70,1940,19.90,98,18,0,No Failure
462,M_H_14,2024-01-02 03:00:00+00,H,298.20,308.40,1385,42.20,98,19,0,No Failure
463,M_H_14,2024-01-02 04:00:00+00,H,299.90,309.60,1410,51.20,98,20,0,No Failure
464,M_H_14,2024-01-02 05:00:00+00,H,297.50,308.40,1587,36.10,98,21,0,No Failure
465,M_H_14,2024-01-02 06:00:00+00,H,297.30,308.70,1478,47.60,98,22,0,No Failure
466,M_H_14,2024-01-02 07:00:00+00,H,298.00,308.70,1536,39.60,99,23,0,No Failure
467,M_H_14,2024-01-02 08:00:00+00,H,300.70,311.00,1981,19.90,99,24,0,No Failure
468,M_H_14,2024-01-02 09:00:00+00,H,299.00,309.90,1884,25.60,100,25,0,No Failure
469,M_H_14,2024-01-02 10:00:00+00,H,297.40,308.30,1771,27.40,100,26,0,No Failure
470,M_H_14,2024-01-02 11:00:00+00,H,298.20,309.00,1524,39.10,100,27,0,No Failure
471,M_H_14,2024-01-02 12:00:00+00,H,297.50,309.30,1563,36.10,100,28,0,No Failure
472,M_H_14,2024-01-02 13:00:00+00,H,301.90,310.30,1653,32.40,100,29,0,No Failure
473,M_H_14,2024-01-02 14:00:00+00,H,301.80,310.60,1441,46.30,100,30,0,No Failure
474,M_H_14,2024-01-02 15:00:00+00,H,296.60,307.70,1386,62.30,100,31,1,Power Failure
475,M_H_14,2024-01-02 16:00:00+00,H,297.70,308.30,1488,41.00,101,32,0,No Failure
476,M_H_15,2024-01-01 08:00:00+00,H,302.20,311.10,1426,50.60,101,0,0,No Failure
477,M_H_15,2024-01-01 09:00:00+00,H,302.10,310.70,1294,62.40,101,1,1,Heat Dissipation Failure
478,M_H_15,2024-01-01 10:00:00+00,H,302.50,310.90,1356,55.50,101,2,1,Heat Dissipation Failure
479,M_H_15,2024-01-01 11:00:00+00,H,300.30,311.60,1463,41.60,102,3,0,No Failure
480,M_H_15,2024-01-01 12:00:00+00,H,300.50,310.00,1358,60.40,102,4,0,No Failure
481,M_H_15,2024-01-01 13:00:00+00,H,300.00,310.40,1881,21.90,102,5,0,No Failure
482,M_H_15,2024-01-01 14:00:00+00,H,298.50,309.40,1414,46.70,102,6,0,No Failure
483,M_H_15,2024-01-01 15:00:00+00,H,300.50,309.40,1642,36.20,103,7,0,No Failure
484,M_H_15,2024-01-01 16:00:00+00,H,300.00,309.00,1622,31.80,103,8,0,No Failure
485,M_H_15,2024-01-01 17:00:00+00,H,297.30,308.50,1435,55.00,104,9,0,No Failure
486,M_H_15,2024-01-01 18:00:00+00,H,298.10,307.60,1496,44.10,104,10,0,No Failure
487,M_H_15,2024-01-01 19:00:00+00,H,300.80,309.40,1474,40.70,104,11,0,No Failure
488,M_H_15,2024-01-01 20:00:00+00,H,296.90,307.80,1549,37.80,104,12,0,No Failure
489,M_H_15,2024-01-01 21:00:00+00,H,299.10,310.40,1369,54.50,104,13,0,No Failure
490,M_H_15,2024-01-01 22:00:00+00,H,299.20,308.80,1908,21.30,104,14,0,No Failure
491,M_H_15,2024-01-01 23:00:00+00,H,300.40,311.40,1445,52.40,105,15,0,No Failure
492,M_H_15,2024-01-02 00:00:00+00,H,302.20,311.10,1628,30.60,105,16,0,No Failure
493,M_H_15,2024-01-02 01:00:00+00,H,295.70,306.20,2161,16.50,105,17,0,No Failure
494,M_H_15,2024-01-02 02:00:00+00,H,298.30,310.00,1419,47.10,105,18,0,No Failure
495,M_H_15,2024-01-02 03:00:00+00,H,297.20,308.30,1453,45.80,105,19,0,No Failure
496,M_H_15,2024-01-02 04:00:00+00,H,296.90,308.00,1416,46.90,105,20,0,No Failure
497,M_H_15,2024-01-02 05:00:00+00,H,302.60,311.00,1438,51.00,106,21,0,No Failure
498,M_H_15,2024-01-02 06:00:00+00,H,301.00,310.60,1366,50.60,106,22,0,No Failure
499,M_H_15,2024-01-02 07:00:00+00,H,301.90,310.90,1590,34.30,106,23,0,No Failure
500,M_H_15,2024-01-02 08:00:00+00,H,298.90,309.20,1379,50.70,106,24,0,No Failure
501,M_H_15,2024-01-02 09:00:00+00,H,300.00,309.70,1529,42.40,107,25,0,No Failure
502,M_H_15,2024-01-02 10:00:00+00,H,300.40,309.80,1448,39.70,107,26,0,No Failure
503,M_H_15,2024-01-02 11:00:00+00,H,298.20,309.00,1360,56.80,107,27,0,No Failure
504,M_H_15,2024-01-02 12:00:00+00,H,298.80,310.20,1455,44.90,107,28,0,No Failure
505,M_H_15,2024-01-02 13:00:00+00,H,300.20,309.70,1483,43.80,108,29,0,No Failure
506,M_H_15,2024-01-02 14:00:00+00,H,300.50,312.00,1375,43.20,108,30,0,No Failure
507,M_H_15,2024-01-02 15:00:00+00,H,298.70,309.50,1453,40.40,108,31,0,No Failure
508,M_H_15,2024-01-02 16:00:00+00,H,298.50,309.40,1671,31.80,108,32,0,No Failure
509,M_H_16,2024-01-01 08:00:00+00,H,297.30,308.30,1461,41.50,108,0,0,No Failure
510,M_H_16,2024-01-01 09:00:00+00,H,296.70,307.40,1661,34.20,109,1,0,No Failure
511,M_H_16,2024-01-01 10:00:00+00,H,297.30,308.60,1431,42.00,109,2,0,No Failure
512,M_H_16,2024-01-01 11:00:00+00,H,299.00,310.00,1387,45.20,110,3,0,No Failure
513,M_H_16,2024-01-01 12:00:00+00,H,303.60,312.60,1436,42.00,110,4,0,No Failure
514,M_H_16,2024-01-01 13:00:00+00,H,298.10,308.50,1392,44.80,111,5,0,No Failure
515,M_H_16,2024-01-01 14:00:00+00,H,299.80,309.20,1435,42.60,111,6,0,No Failure
516,M_H_16,2024-01-01 15:00:00+00,H,301.10,310.60,1407,43.90,111,7,0,No Failure
517,M_H_16,2024-01-01 16:00:00+00,H,301.90,311.00,1336,63.60,111,8,0,No Failure
518,M_H_16,2024-01-01 17:00:00+00,H,298.40,309.30,1694,30.90,111,9,0,No Failure
519,M_H_16,2024-01-01 18:00:00+00,H,303.60,312.20,1371,54.60,112,10,1,Heat Dissipation Failure
520,M_H_16,2024-01-01 19:00:00+00,H,300.40,309.40,1530,40.40,112,11,0,No Failure
521,M_H_16,2024-01-01 20:00:00+00,H,297.30,308.60,1376,53.50,112,12,0,No Failure
522,M_H_16,2024-01-01 21:00:00+00,H,300.40,309.70,1500,35.20,112,13,0,No Failure
523,M_H_16,2024-01-01 22:00:00+00,H,299.10,308.20,1450,46.10,112,14,0,No Failure
524,M_H_16,2024-01-01 23:00:00+00,H,302.50,311.90,1595,34.60,112,15,0,No Failure
525,M_H_16,2024-01-02 00:00:00+00,H,300.10,309.60,1463,45.10,113,16,0,No Failure
526,M_H_16,2024-01-02 01:00:00+00,H,298.10,307.70,1376,56.20,113,17,0,No Failure
527,M_H_16,2024-01-02 02:00:00+00,H,301.30,310.60,1527,44.00,114,18,0,No Failure
528,M_H_16,2024-01-02 03:00:00+00,H,302.20,310.70,1413,48.90,114,19,0,No Failure
529,M_H_16,2024-01-02 04:00:00+00,H,298.00,307.80,1588,35.40,114,20,0,No Failure
530,M_H_16,2024-01-02 05:00:00+00,H,301.20,310.60,1457,50.50,114,21,0,No Failure
531,M_H_16,2024-01-02 06:00:00+00,H,302.30,310.60,1525,48.70,114,22,0,No Failure
532,M_H_16,2024-01-02 07:00:00+00,H,303.10,312.80,1435,41.90,115,23,0,No Failure
533,M_H_16,2024-01-02 08:00:00+00,H,302.30,310.10,1688,30.40,115,24,0,No Failure
534,M_H_16,2024-01-02 09:00:00+00,H,301.80,309.90,1418,51.30,116,25,0,No Failure
535,M_H_16,2024-01-02 10:00:00+00,H,302.30,311.30,1744,30.30,116,26,0,No Failure
536,M_H_16,2024-01-02 11:00:00+00,H,299.80,310.60,1423,44.60,116,27,0,No Failure
537,M_H_16,2024-01-02 12:00:00+00,H,297.50,308.10,1548,38.20,117,28,0,No Failure
538,M_H_16,2024-01-02 13:00:00+00,H,296.80,307.80,1627,30.50,117,29,0,No Failure
539,M_H_16,2024-01-02 14:00:00+00,H,301.00,312.20,1489,40.30,117,30,0,No Failure
540,M_H_16,2024-01-02 15:00:00+00,H,303.00,312.20,1624,28.80,117,31,0,No Failure
541,M_H_16,2024-01-02 16:00:00+00,H,298.80,309.70,1461,55.10,118,32,0,No Failure
542,M_H_17,2024-01-01 08:00:00+00,H,301.00,311.00,1640,37.60,118,0,0,No Failure
543,M_H_17,2024-01-01 09:00:00+00,H,298.00,307.60,1593,32.20,118,1,0,No Failure
